v8-version,8,4,371,23,-node.85,0
code-creation,Builtin,3,3367,0x13423c0,6020,StoreFastElementIC_NoTransitionHandleCOW
code-creation,Builtin,3,3370,0x1343b60,9544,ElementsTransitionAndStore_Standard
code-creation,Builtin,3,3374,0x13460c0,24104,ElementsTransitionAndStore_GrowNoTransitionHandleCOW
code-creation,Builtin,3,3378,0x134bf00,9544,ElementsTransitionAndStore_NoTransitionIgnoreOOB
code-creation,Builtin,3,3382,0x134e460,12948,ElementsTransitionAndStore_NoTransitionHandleCOW
code-creation,Builtin,3,3385,0x1351700,744,KeyedHasIC_PolymorphicName
code-creation,Builtin,3,3388,0x1351a00,220,KeyedHasIC_SloppyArguments
code-creation,Builtin,3,3392,0x1351ae0,76,HasIndexedInterceptorIC
code-creation,Builtin,3,3395,0x1351b40,172,EnqueueMicrotask
code-creation,Builtin,3,3397,0x1351c00,8,RunMicrotasksTrampoline
code-creation,Builtin,3,3400,0x1351c20,3988,RunMicrotasks
code-creation,Builtin,3,3403,0x1352bc0,2402,HasProperty
code-creation,Builtin,3,3405,0x1353540,1064,DeleteProperty
code-creation,Builtin,3,3408,0x1353980,1963,CopyDataProperties
code-creation,Builtin,3,3411,0x1354140,8302,SetDataProperties
code-creation,Builtin,3,3414,0x13561c0,40,Abort
code-creation,Builtin,3,3416,0x1356200,40,AbortCSAAssert
code-creation,Builtin,3,3418,0x1356240,8,EmptyFunction
code-creation,Builtin,3,3421,0x1356260,8,Illegal
code-creation,Builtin,3,3423,0x1356280,8,StrictPoisonPillThrower
code-creation,Builtin,3,3426,0x13562a0,8,UnsupportedThrower
code-creation,Builtin,3,3429,0x13562c0,93,ReturnReceiver
code-creation,Builtin,3,3431,0x1356320,44,ArrayConstructor
code-creation,Builtin,3,3434,0x1356360,485,ArrayConstructorImpl
code-creation,Builtin,3,3437,0x1356560,237,ArrayNoArgumentConstructor_PackedSmi_DontOverride
code-creation,Builtin,3,3441,0x1356660,237,ArrayNoArgumentConstructor_HoleySmi_DontOverride
code-creation,Builtin,3,3445,0x1356760,197,ArrayNoArgumentConstructor_PackedSmi_DisableAllocationSites
code-creation,Builtin,3,3449,0x1356840,197,ArrayNoArgumentConstructor_HoleySmi_DisableAllocationSites
code-creation,Builtin,3,3453,0x1356920,197,ArrayNoArgumentConstructor_Packed_DisableAllocationSites
code-creation,Builtin,3,3457,0x1356a00,197,ArrayNoArgumentConstructor_Holey_DisableAllocationSites
code-creation,Builtin,3,3470,0x1356ae0,201,ArrayNoArgumentConstructor_PackedDouble_DisableAllocationSites
code-creation,Builtin,3,3475,0x1356bc0,201,ArrayNoArgumentConstructor_HoleyDouble_DisableAllocationSites
code-creation,Builtin,3,3479,0x1356ca0,501,ArraySingleArgumentConstructor_PackedSmi_DontOverride
code-creation,Builtin,3,3483,0x1356ea0,481,ArraySingleArgumentConstructor_HoleySmi_DontOverride
code-creation,Builtin,3,3487,0x13570a0,421,ArraySingleArgumentConstructor_PackedSmi_DisableAllocationSites
code-creation,Builtin,3,3493,0x1357260,405,ArraySingleArgumentConstructor_HoleySmi_DisableAllocationSites
code-creation,Builtin,3,3497,0x1357400,421,ArraySingleArgumentConstructor_Packed_DisableAllocationSites
code-creation,Builtin,3,3501,0x13575c0,405,ArraySingleArgumentConstructor_Holey_DisableAllocationSites
code-creation,Builtin,3,3506,0x1357760,425,ArraySingleArgumentConstructor_PackedDouble_DisableAllocationSites
code-creation,Builtin,3,3510,0x1357920,409,ArraySingleArgumentConstructor_HoleyDouble_DisableAllocationSites
code-creation,Builtin,3,3515,0x1357ac0,80,ArrayNArgumentsConstructor
code-creation,Builtin,3,3518,0x1357b20,8,ArrayConcat
code-creation,Builtin,3,3520,0x1357b40,8,ArrayPrototypeFill
code-creation,Builtin,3,3523,0x1357b60,1050,ArrayIncludesSmiOrObject
code-creation,Builtin,3,3526,0x1357f80,180,ArrayIncludesPackedDoubles
code-creation,Builtin,3,3529,0x1358040,260,ArrayIncludesHoleyDoubles
code-creation,Builtin,3,3532,0x1358160,637,ArrayIncludes
code-creation,Builtin,3,3535,0x13583e0,950,ArrayIndexOfSmiOrObject
code-creation,Builtin,3,3538,0x13587a0,136,ArrayIndexOfPackedDoubles
code-creation,Builtin,3,3541,0x1358840,136,ArrayIndexOfHoleyDoubles
code-creation,Builtin,3,3544,0x13588e0,637,ArrayIndexOf
code-creation,Builtin,3,3546,0x1358b60,8,ArrayPop
code-creation,Builtin,3,3549,0x1358b80,722,ArrayPrototypePop
code-creation,Builtin,3,3551,0x1358e60,8,ArrayPush
code-creation,Builtin,3,3554,0x1358e80,2750,ArrayPrototypePush
code-creation,Builtin,3,3556,0x1359940,8,ArrayShift
code-creation,Builtin,3,3559,0x1359960,8,ArrayUnshift
code-creation,Builtin,3,3561,0x1359980,1022,CloneFastJSArray
code-creation,Builtin,3,3564,0x1359d80,2330,CloneFastJSArrayFillingHoles
code-creation,Builtin,3,3567,0x135a6a0,1042,ExtractFastJSArray
code-creation,Builtin,3,3570,0x135aac0,299,ArrayPrototypeEntries
code-creation,Builtin,3,3573,0x135ac00,295,ArrayPrototypeKeys
code-creation,Builtin,3,3575,0x135ad40,299,ArrayPrototypeValues
code-creation,Builtin,3,3578,0x135ae80,4068,ArrayIteratorPrototypeNext
code-creation,Builtin,3,3581,0x135be80,3828,FlattenIntoArray
code-creation,Builtin,3,3584,0x135cd80,3820,FlatMapIntoArray
code-creation,Builtin,3,3587,0x135dc80,568,ArrayPrototypeFlat
code-creation,Builtin,3,3589,0x135dec0,624,ArrayPrototypeFlatMap
code-creation,Builtin,3,3592,0x135e140,8,ArrayBufferConstructor
code-creation,Builtin,3,3595,0x135e160,8,ArrayBufferConstructor_DoNotInitialize
code-creation,Builtin,3,3599,0x135e180,8,ArrayBufferPrototypeGetByteLength
code-creation,Builtin,3,3602,0x135e1a0,8,ArrayBufferIsView
code-creation,Builtin,3,3605,0x135e1c0,8,ArrayBufferPrototypeSlice
code-creation,Builtin,3,3608,0x135e1e0,764,AsyncFunctionEnter
code-creation,Builtin,3,3611,0x135e4e0,161,AsyncFunctionReject
code-creation,Builtin,3,3613,0x135e5a0,153,AsyncFunctionResolve
code-creation,Builtin,3,3616,0x135e640,24,AsyncFunctionLazyDeoptContinuation
code-creation,Builtin,3,3620,0x135e660,2332,AsyncFunctionAwaitCaught
code-creation,Builtin,3,3622,0x135ef80,2332,AsyncFunctionAwaitUncaught
code-creation,Builtin,3,3626,0x135f8a0,219,AsyncFunctionAwaitRejectClosure
code-creation,Builtin,3,3629,0x135f980,219,AsyncFunctionAwaitResolveClosure
code-creation,Builtin,3,3632,0x135fa60,8,BigIntConstructor
code-creation,Builtin,3,3635,0x135fa80,8,BigIntAsUintN
code-creation,Builtin,3,3637,0x135faa0,8,BigIntAsIntN
code-creation,Builtin,3,3640,0x135fac0,8,BigIntPrototypeToLocaleString
code-creation,Builtin,3,3643,0x135fae0,8,BigIntPrototypeToString
code-creation,Builtin,3,3646,0x135fb00,8,BigIntPrototypeValueOf
code-creation,Builtin,3,3648,0x135fb20,8,CallSitePrototypeGetColumnNumber
code-creation,Builtin,3,3652,0x135fb40,8,CallSitePrototypeGetEnclosingColumnNumber
code-creation,Builtin,3,3655,0x135fb60,8,CallSitePrototypeGetEnclosingLineNumber
code-creation,Builtin,3,3659,0x135fb80,8,CallSitePrototypeGetEvalOrigin
code-creation,Builtin,3,3662,0x135fba0,8,CallSitePrototypeGetFileName
code-creation,Builtin,3,3665,0x135fbc0,8,CallSitePrototypeGetFunction
code-creation,Builtin,3,3668,0x135fbe0,8,CallSitePrototypeGetFunctionName
code-creation,Builtin,3,3673,0x135fc00,8,CallSitePrototypeGetLineNumber
code-creation,Builtin,3,3676,0x135fc20,8,CallSitePrototypeGetMethodName
code-creation,Builtin,3,3679,0x135fc40,8,CallSitePrototypeGetPosition
code-creation,Builtin,3,3682,0x135fc60,8,CallSitePrototypeGetPromiseIndex
code-creation,Builtin,3,3686,0x135fc80,8,CallSitePrototypeGetScriptNameOrSourceURL
code-creation,Builtin,3,3689,0x135fca0,8,CallSitePrototypeGetThis
code-creation,Builtin,3,3692,0x135fcc0,8,CallSitePrototypeGetTypeName
code-creation,Builtin,3,3695,0x135fce0,8,CallSitePrototypeIsAsync
code-creation,Builtin,3,3698,0x135fd00,8,CallSitePrototypeIsConstructor
code-creation,Builtin,3,3701,0x135fd20,8,CallSitePrototypeIsEval
code-creation,Builtin,3,3704,0x135fd40,8,CallSitePrototypeIsNative
code-creation,Builtin,3,3707,0x135fd60,8,CallSitePrototypeIsPromiseAll
code-creation,Builtin,3,3711,0x135fd80,8,CallSitePrototypeIsToplevel
code-creation,Builtin,3,3714,0x135fda0,8,CallSitePrototypeToString
code-creation,Builtin,3,3717,0x135fdc0,8,ConsoleDebug
code-creation,Builtin,3,3719,0x135fde0,8,ConsoleError
code-creation,Builtin,3,3722,0x135fe00,8,ConsoleInfo
code-creation,Builtin,3,3724,0x135fe20,8,ConsoleLog
code-creation,Builtin,3,3727,0x135fe40,8,ConsoleWarn
code-creation,Builtin,3,3729,0x135fe60,8,ConsoleDir
code-creation,Builtin,3,3732,0x135fe80,8,ConsoleDirXml
code-creation,Builtin,3,3734,0x135fea0,8,ConsoleTable
code-creation,Builtin,3,3737,0x135fec0,8,ConsoleTrace
code-creation,Builtin,3,3739,0x135fee0,8,ConsoleGroup
code-creation,Builtin,3,3742,0x135ff00,8,ConsoleGroupCollapsed
code-creation,Builtin,3,3745,0x135ff20,8,ConsoleGroupEnd
code-creation,Builtin,3,3747,0x135ff40,8,ConsoleClear
code-creation,Builtin,3,3750,0x135ff60,8,ConsoleCount
code-creation,Builtin,3,3752,0x135ff80,8,ConsoleCountReset
code-creation,Builtin,3,3755,0x135ffa0,8,ConsoleAssert
code-creation,Builtin,3,3757,0x135ffc0,8,ConsoleProfile
code-creation,Builtin,3,3760,0x135ffe0,8,ConsoleProfileEnd
code-creation,Builtin,3,3763,0x1360000,8,ConsoleTime
code-creation,Builtin,3,3765,0x1360020,8,ConsoleTimeLog
code-creation,Builtin,3,3768,0x1360040,8,ConsoleTimeEnd
code-creation,Builtin,3,3770,0x1360060,8,ConsoleTimeStamp
code-creation,Builtin,3,3773,0x1360080,8,ConsoleContext
code-creation,Builtin,3,3776,0x13600a0,8,DataViewConstructor
code-creation,Builtin,3,3778,0x13600c0,8,DateConstructor
code-creation,Builtin,3,3781,0x13600e0,238,DatePrototypeGetDate
code-creation,Builtin,3,3784,0x13601e0,238,DatePrototypeGetDay
code-creation,Builtin,3,3786,0x13602e0,238,DatePrototypeGetFullYear
code-creation,Builtin,3,3789,0x13603e0,238,DatePrototypeGetHours
code-creation,Builtin,3,3792,0x13604e0,210,DatePrototypeGetMilliseconds
code-creation,Builtin,3,3796,0x13605c0,238,DatePrototypeGetMinutes
code-creation,Builtin,3,3798,0x13606c0,238,DatePrototypeGetMonth
code-creation,Builtin,3,3801,0x13607c0,238,DatePrototypeGetSeconds
code-creation,Builtin,3,3804,0x13608c0,174,DatePrototypeGetTime
code-creation,Builtin,3,3807,0x1360980,210,DatePrototypeGetTimezoneOffset
code-creation,Builtin,3,3810,0x1360a60,210,DatePrototypeGetUTCDate
code-creation,Builtin,3,3813,0x1360b40,210,DatePrototypeGetUTCDay
code-creation,Builtin,3,3816,0x1360c20,210,DatePrototypeGetUTCFullYear
code-creation,Builtin,3,3819,0x1360d00,210,DatePrototypeGetUTCHours
code-creation,Builtin,3,3822,0x1360de0,210,DatePrototypeGetUTCMilliseconds
code-creation,Builtin,3,3825,0x1360ec0,210,DatePrototypeGetUTCMinutes
code-creation,Builtin,3,3828,0x1360fa0,210,DatePrototypeGetUTCMonth
code-creation,Builtin,3,3831,0x1361080,210,DatePrototypeGetUTCSeconds
code-creation,Builtin,3,3834,0x1361160,174,DatePrototypeValueOf
code-creation,Builtin,3,3837,0x1361220,488,DatePrototypeToPrimitive
code-creation,Builtin,3,3840,0x1361420,8,DatePrototypeGetYear
code-creation,Builtin,3,3843,0x1361440,8,DatePrototypeSetYear
code-creation,Builtin,3,3846,0x1361460,8,DateNow
code-creation,Builtin,3,3848,0x1361480,8,DateParse
code-creation,Builtin,3,3850,0x13614a0,8,DatePrototypeSetDate
code-creation,Builtin,3,3853,0x13614c0,8,DatePrototypeSetFullYear
code-creation,Builtin,3,3857,0x13614e0,8,DatePrototypeSetHours
code-creation,Builtin,3,3860,0x1361500,8,DatePrototypeSetMilliseconds
code-creation,Builtin,3,3863,0x1361520,8,DatePrototypeSetMinutes
code-creation,Builtin,3,3866,0x1361540,8,DatePrototypeSetMonth
code-creation,Builtin,3,3869,0x1361560,8,DatePrototypeSetSeconds
code-creation,Builtin,3,3872,0x1361580,8,DatePrototypeSetTime
code-creation,Builtin,3,3875,0x13615a0,8,DatePrototypeSetUTCDate
code-creation,Builtin,3,3878,0x13615c0,8,DatePrototypeSetUTCFullYear
code-creation,Builtin,3,3881,0x13615e0,8,DatePrototypeSetUTCHours
code-creation,Builtin,3,3884,0x1361600,8,DatePrototypeSetUTCMilliseconds
code-creation,Builtin,3,3887,0x1361620,8,DatePrototypeSetUTCMinutes
code-creation,Builtin,3,3890,0x1361640,8,DatePrototypeSetUTCMonth
code-creation,Builtin,3,3893,0x1361660,8,DatePrototypeSetUTCSeconds
code-creation,Builtin,3,3896,0x1361680,8,DatePrototypeToDateString
code-creation,Builtin,3,3899,0x13616a0,8,DatePrototypeToISOString
code-creation,Builtin,3,3902,0x13616c0,8,DatePrototypeToUTCString
code-creation,Builtin,3,3905,0x13616e0,8,DatePrototypeToString
code-creation,Builtin,3,3908,0x1361700,8,DatePrototypeToTimeString
code-creation,Builtin,3,3911,0x1361720,8,DatePrototypeToJson
code-creation,Builtin,3,3914,0x1361740,8,DateUTC
code-creation,Builtin,3,3916,0x1361760,8,ErrorConstructor
code-creation,Builtin,3,3919,0x1361780,8,ErrorCaptureStackTrace
code-creation,Builtin,3,3922,0x13617a0,8,ErrorPrototypeToString
code-creation,Builtin,3,3925,0x13617c0,8,FunctionConstructor
code-creation,Builtin,3,3927,0x13617e0,68,FunctionPrototypeApply
code-creation,Builtin,3,3930,0x1361840,8,FunctionPrototypeBind
code-creation,Builtin,3,3933,0x1361860,904,FastFunctionPrototypeBind
code-creation,Builtin,3,3936,0x1361c00,100,FunctionPrototypeCall
code-creation,Builtin,3,3939,0x1361c80,387,FunctionPrototypeHasInstance
code-creation,Builtin,3,3942,0x1361e20,8,FunctionPrototypeToString
code-creation,Builtin,3,3945,0x1361e40,233,CreateIterResultObject
code-creation,Builtin,3,3948,0x1361f40,950,CreateGeneratorObject
code-creation,Builtin,3,3951,0x1362300,8,GeneratorFunctionConstructor
code-creation,Builtin,3,3954,0x1362320,572,GeneratorPrototypeNext
code-creation,Builtin,3,3957,0x1362560,572,GeneratorPrototypeReturn
code-creation,Builtin,3,3960,0x13627a0,584,GeneratorPrototypeThrow
code-creation,Builtin,3,3963,0x1362a00,8,AsyncFunctionConstructor
code-creation,Builtin,3,3966,0x1362a20,81,GetIteratorWithFeedbackLazyDeoptContinuation
code-creation,Builtin,3,3969,0x1362a80,8,GlobalDecodeURI
code-creation,Builtin,3,3972,0x1362aa0,8,GlobalDecodeURIComponent
code-creation,Builtin,3,3975,0x1362ac0,8,GlobalEncodeURI
code-creation,Builtin,3,3978,0x1362ae0,8,GlobalEncodeURIComponent
code-creation,Builtin,3,3980,0x1362b00,8,GlobalEscape
code-creation,Builtin,3,3983,0x1362b20,8,GlobalUnescape
code-creation,Builtin,3,3986,0x1362b40,8,GlobalEval
code-creation,Builtin,3,3988,0x1362b60,173,GlobalIsFinite
code-creation,Builtin,3,3991,0x1362c20,169,GlobalIsNaN
code-creation,Builtin,3,3993,0x1362ce0,8,JsonParse
code-creation,Builtin,3,3996,0x1362d00,8,JsonStringify
code-creation,Builtin,3,3998,0x1362d20,3249,LoadIC
code-creation,Builtin,3,4000,0x13639e0,3045,LoadIC_Megamorphic
code-creation,Builtin,3,4003,0x13645e0,3077,LoadIC_Noninlined
code-creation,Builtin,3,4006,0x1365200,56,LoadICTrampoline
code-creation,Builtin,3,4008,0x1365240,56,LoadICTrampoline_Megamorphic
code-creation,Builtin,3,4011,0x1365280,6764,KeyedLoadIC
code-creation,Builtin,3,4014,0x1366d00,11452,KeyedLoadIC_Megamorphic
code-creation,Builtin,3,4017,0x13699c0,56,KeyedLoadICTrampoline
code-creation,Builtin,3,4020,0x1369a00,56,KeyedLoadICTrampoline_Megamorphic
code-creation,Builtin,3,4023,0x1369a40,4976,StoreGlobalIC
code-creation,Builtin,3,4026,0x136adc0,56,StoreGlobalICTrampoline
code-creation,Builtin,3,4029,0x136ae00,5232,StoreIC
code-creation,Builtin,3,4031,0x136c280,56,StoreICTrampoline
code-creation,Builtin,3,4034,0x136c2c0,5620,KeyedStoreIC
code-creation,Builtin,3,4036,0x136d8c0,56,KeyedStoreICTrampoline
