v8-version,8,4,371,23,-node.85,0
code-creation,Builtin,3,3088,0x1357ac0,80,ArrayNArgumentsConstructor
code-creation,Builtin,3,3092,0x1357b20,8,ArrayConcat
code-creation,Builtin,3,3094,0x1357b40,8,ArrayPrototypeFill
code-creation,Builtin,3,3097,0x1357b60,1050,ArrayIncludesSmiOrObject
code-creation,Builtin,3,3100,0x1357f80,180,ArrayIncludesPackedDoubles
code-creation,Builtin,3,3103,0x1358040,260,ArrayIncludesHoleyDoubles
code-creation,Builtin,3,3106,0x1358160,637,ArrayIncludes
code-creation,Builtin,3,3108,0x13583e0,950,ArrayIndexOfSmiOrObject
code-creation,Builtin,3,3111,0x13587a0,136,ArrayIndexOfPackedDoubles
code-creation,Builtin,3,3114,0x1358840,136,ArrayIndexOfHoleyDoubles
code-creation,Builtin,3,3118,0x13588e0,637,ArrayIndexOf
code-creation,Builtin,3,3120,0x1358b60,8,ArrayPop
code-creation,Builtin,3,3123,0x1358b80,722,ArrayPrototypePop
code-creation,Builtin,3,3126,0x1358e60,8,ArrayPush
code-creation,Builtin,3,3128,0x1358e80,2750,ArrayPrototypePush
code-creation,Builtin,3,3131,0x1359940,8,ArrayShift
code-creation,Builtin,3,3134,0x1359960,8,ArrayUnshift
code-creation,Builtin,3,3137,0x1359980,1022,CloneFastJSArray
code-creation,Builtin,3,3139,0x1359d80,2330,CloneFastJSArrayFillingHoles
code-creation,Builtin,3,3142,0x135a6a0,1042,ExtractFastJSArray
code-creation,Builtin,3,3145,0x135aac0,299,ArrayPrototypeEntries
code-creation,Builtin,3,3148,0x135ac00,295,ArrayPrototypeKeys
code-creation,Builtin,3,3151,0x135ad40,299,ArrayPrototypeValues
code-creation,Builtin,3,3153,0x135ae80,4068,ArrayIteratorPrototypeNext
code-creation,Builtin,3,3157,0x135be80,3828,FlattenIntoArray
code-creation,Builtin,3,3159,0x135cd80,3820,FlatMapIntoArray
code-creation,Builtin,3,3162,0x135dc80,568,ArrayPrototypeFlat
code-creation,Builtin,3,3165,0x135dec0,624,ArrayPrototypeFlatMap
code-creation,Builtin,3,3168,0x135e140,8,ArrayBufferConstructor
code-creation,Builtin,3,3171,0x135e160,8,ArrayBufferConstructor_DoNotInitialize
code-creation,Builtin,3,3175,0x135e180,8,ArrayBufferPrototypeGetByteLength
code-creation,Builtin,3,3178,0x135e1a0,8,ArrayBufferIsView
code-creation,Builtin,3,3181,0x135e1c0,8,ArrayBufferPrototypeSlice
code-creation,Builtin,3,3184,0x135e1e0,764,AsyncFunctionEnter
code-creation,Builtin,3,3187,0x135e4e0,161,AsyncFunctionReject
code-creation,Builtin,3,3189,0x135e5a0,153,AsyncFunctionResolve
code-creation,Builtin,3,3192,0x135e640,24,AsyncFunctionLazyDeoptContinuation
code-creation,Builtin,3,3196,0x135e660,2332,AsyncFunctionAwaitCaught
code-creation,Builtin,3,3199,0x135ef80,2332,AsyncFunctionAwaitUncaught
code-creation,Builtin,3,3202,0x135f8a0,219,AsyncFunctionAwaitRejectClosure
code-creation,Builtin,3,3205,0x135f980,219,AsyncFunctionAwaitResolveClosure
code-creation,Builtin,3,3209,0x135fa60,8,BigIntConstructor
code-creation,Builtin,3,3211,0x135fa80,8,BigIntAsUintN
code-creation,Builtin,3,3214,0x135faa0,8,BigIntAsIntN
code-creation,Builtin,3,3217,0x135fac0,8,BigIntPrototypeToLocaleString
code-creation,Builtin,3,3220,0x135fae0,8,BigIntPrototypeToString
code-creation,Builtin,3,3223,0x135fb00,8,BigIntPrototypeValueOf
code-creation,Builtin,3,3226,0x135fb20,8,CallSitePrototypeGetColumnNumber
code-creation,Builtin,3,3229,0x135fb40,8,CallSitePrototypeGetEnclosingColumnNumber
code-creation,Builtin,3,3233,0x135fb60,8,CallSitePrototypeGetEnclosingLineNumber
code-creation,Builtin,3,3236,0x135fb80,8,CallSitePrototypeGetEvalOrigin
code-creation,Builtin,3,3239,0x135fba0,8,CallSitePrototypeGetFileName
code-creation,Builtin,3,3242,0x135fbc0,8,CallSitePrototypeGetFunction
code-creation,Builtin,3,3246,0x135fbe0,8,CallSitePrototypeGetFunctionName
code-creation,Builtin,3,3250,0x135fc00,8,CallSitePrototypeGetLineNumber
code-creation,Builtin,3,3253,0x135fc20,8,CallSitePrototypeGetMethodName
code-creation,Builtin,3,3257,0x135fc40,8,CallSitePrototypeGetPosition
code-creation,Builtin,3,3260,0x135fc60,8,CallSitePrototypeGetPromiseIndex
code-creation,Builtin,3,3263,0x135fc80,8,CallSitePrototypeGetScriptNameOrSourceURL
code-creation,Builtin,3,3267,0x135fca0,8,CallSitePrototypeGetThis
code-creation,Builtin,3,3270,0x135fcc0,8,CallSitePrototypeGetTypeName
code-creation,Builtin,3,3273,0x135fce0,8,CallSitePrototypeIsAsync
code-creation,Builtin,3,3276,0x135fd00,8,CallSitePrototypeIsConstructor
code-creation,Builtin,3,3279,0x135fd20,8,CallSitePrototypeIsEval
code-creation,Builtin,3,3282,0x135fd40,8,CallSitePrototypeIsNative
code-creation,Builtin,3,3285,0x135fd60,8,CallSitePrototypeIsPromiseAll
code-creation,Builtin,3,3288,0x135fd80,8,CallSitePrototypeIsToplevel
code-creation,Builtin,3,3291,0x135fda0,8,CallSitePrototypeToString
code-creation,Builtin,3,3294,0x135fdc0,8,ConsoleDebug
code-creation,Builtin,3,3297,0x135fde0,8,ConsoleError
code-creation,Builtin,3,3299,0x135fe00,8,ConsoleInfo
code-creation,Builtin,3,3302,0x135fe20,8,ConsoleLog
code-creation,Builtin,3,3304,0x135fe40,8,ConsoleWarn
code-creation,Builtin,3,3307,0x135fe60,8,ConsoleDir
code-creation,Builtin,3,3309,0x135fe80,8,ConsoleDirXml
code-creation,Builtin,3,3312,0x135fea0,8,ConsoleTable
code-creation,Builtin,3,3314,0x135fec0,8,ConsoleTrace
code-creation,Builtin,3,3317,0x135fee0,8,ConsoleGroup
code-creation,Builtin,3,3319,0x135ff00,8,ConsoleGroupCollapsed
code-creation,Builtin,3,3322,0x135ff20,8,ConsoleGroupEnd
code-creation,Builtin,3,3325,0x135ff40,8,ConsoleClear
code-creation,Builtin,3,3328,0x135ff60,8,ConsoleCount
code-creation,Builtin,3,3330,0x135ff80,8,ConsoleCountReset
code-creation,Builtin,3,3333,0x135ffa0,8,ConsoleAssert
code-creation,Builtin,3,3335,0x135ffc0,8,ConsoleProfile
code-creation,Builtin,3,3338,0x135ffe0,8,ConsoleProfileEnd
code-creation,Builtin,3,3341,0x1360000,8,ConsoleTime
code-creation,Builtin,3,3343,0x1360020,8,ConsoleTimeLog
code-creation,Builtin,3,3346,0x1360040,8,ConsoleTimeEnd
code-creation,Builtin,3,3348,0x1360060,8,ConsoleTimeStamp
code-creation,Builtin,3,3351,0x1360080,8,ConsoleContext
code-creation,Builtin,3,3354,0x13600a0,8,DataViewConstructor
code-creation,Builtin,3,3357,0x13600c0,8,DateConstructor
code-creation,Builtin,3,3359,0x13600e0,238,DatePrototypeGetDate
code-creation,Builtin,3,3362,0x13601e0,238,DatePrototypeGetDay
code-creation,Builtin,3,3365,0x13602e0,238,DatePrototypeGetFullYear
code-creation,Builtin,3,3368,0x13603e0,238,DatePrototypeGetHours
code-creation,Builtin,3,3371,0x13604e0,210,DatePrototypeGetMilliseconds
code-creation,Builtin,3,3374,0x13605c0,238,DatePrototypeGetMinutes
code-creation,Builtin,3,3377,0x13606c0,238,DatePrototypeGetMonth
code-creation,Builtin,3,3380,0x13607c0,238,DatePrototypeGetSeconds
code-creation,Builtin,3,3383,0x13608c0,174,DatePrototypeGetTime
code-creation,Builtin,3,3386,0x1360980,210,DatePrototypeGetTimezoneOffset
code-creation,Builtin,3,3389,0x1360a60,210,DatePrototypeGetUTCDate
code-creation,Builtin,3,3392,0x1360b40,210,DatePrototypeGetUTCDay
code-creation,Builtin,3,3395,0x1360c20,210,DatePrototypeGetUTCFullYear
code-creation,Builtin,3,3398,0x1360d00,210,DatePrototypeGetUTCHours
